"","skiacademy","bib","day","run","course","split","performance"
"13240","D","60","4",10,"B","7",0.379999999999999
"13241","D","60","4",12,"A","1",-0.0099999999999999
"13242","D","60","4",12,"A","4",-0.44
"13243","D","60","4",12,"A","5",-0.469999999999999
"13244","D","60","4",12,"A","6",-0.806666666666668
"13245","D","60","4",12,"A","7",-0.84
"13246","D","60","4",13,"B","1",-0.0099999999999999
"13247","D","60","4",13,"B","4",0
"13248","D","60","4",13,"B","5",0
"13249","D","60","4",13,"B","6",0.453333333333333
"13250","D","60","4",13,"B","7",0.460000000000001
"13251","E","42","1",2,"A","1",-0.00666666666666671
"13252","E","42","1",2,"A","4",-0.140000000000001
"13253","E","42","1",2,"A","5",-0.123333333333333
"13254","E","42","1",2,"A","6",-0.106666666666669
"13255","E","42","1",2,"A","7",-0.113333333333333
"13256","E","42","1",3,"B","1",0.0033333333333333
"13257","E","42","1",3,"B","4",0.18
"13258","E","42","1",3,"B","5",0.206666666666667
"13259","E","42","1",3,"B","6",0.823333333333334
"13260","E","42","1",3,"B","7",0.846666666666668
"13261","E","42","1",4,"A","1",-0.00666666666666671
"13262","E","42","1",4,"A","4",-0.27
"13263","E","42","1",4,"A","5",-0.283333333333333
"13264","E","42","1",4,"A","6",-0.456666666666667
"13265","E","42","1",4,"A","7",-0.473333333333333
"13266","E","42","1",6,"C","1",0.0033333333333333
"13267","E","42","1",6,"C","4",0.98
"13268","E","42","1",6,"C","5",1.06666666666667
"13269","E","42","1",6,"C","6",2.73333333333333
"13270","E","42","1",6,"C","7",2.82666666666666
"13271","E","42","1",7,"B","1",-0.00666666666666671
"13272","E","42","1",7,"B","4",0.16
"13273","E","42","1",7,"B","5",0.186666666666666
"13274","E","42","1",7,"B","6",0.613333333333333
"13275","E","42","1",7,"B","7",0.626666666666665
"13276","E","42","1",8,"C","1",-0.00666666666666671
"13277","E","42","1",8,"C","4",0.77
"13278","E","42","1",8,"C","5",0.856666666666666
"13279","E","42","1",8,"C","6",2.56333333333333
"13280","E","42","1",8,"C","7",2.66666666666666
"13281","E","42","1",9,"C","1",-0.00666666666666671
"13282","E","42","1",9,"C","4",0.630000000000001
"13283","E","42","1",9,"C","5",0.696666666666665
"13284","E","42","1",9,"C","6",2.55333333333333
"13285","E","42","1",9,"C","7",2.67666666666667
"13286","E","42","1",10,"A","1",-0.00666666666666671
"13287","E","42","1",10,"A","4",-0.25
"13288","E","42","1",10,"A","5",-0.243333333333334
"13289","E","42","1",10,"A","6",-0.286666666666669
"13290","E","42","1",10,"A","7",-0.283333333333335
"13291","E","42","1",11,"B","1",-0.00666666666666671
"13292","E","42","1",11,"B","4",0.0500000000000007
"13293","E","42","1",11,"B","5",0.0666666666666664
"13294","E","42","1",11,"B","6",0.563333333333333
"13295","E","42","1",11,"B","7",0.596666666666668
"13296","E","42","2",2,"C","1",-0.01
"13297","E","42","2",2,"C","4",0.543333333333333
"13298","E","42","2",2,"C","5",0.609999999999999
"13299","E","42","2",2,"C","6",NA
"13300","E","42","2",2,"C","7",2.01666666666667
"13301","E","42","2",3,"C","1",-0.02
"13302","E","42","2",3,"C","4",0.473333333333333
"13303","E","42","2",3,"C","5",0.52
"13304","E","42","2",3,"C","6",NA
"13305","E","42","2",3,"C","7",2.07666666666667
"13306","E","42","2",4,"B","1",-0.02
"13307","E","42","2",4,"B","4",0.0333333333333332
"13308","E","42","2",4,"B","5",0.0299999999999994
"13309","E","42","2",4,"B","6",NA
"13310","E","42","2",4,"B","7",0.836666666666666
"13311","E","42","2",6,"B","1",-0.02
"13312","E","42","2",6,"B","4",0.0233333333333317
"13313","E","42","2",6,"B","5",0.0299999999999994
"13314","E","42","2",6,"B","6",NA
"13315","E","42","2",6,"B","7",0.676666666666666
"13316","E","42","2",7,"C","1",-0.02
"13317","E","42","2",7,"C","4",0.493333333333332
"13318","E","42","2",7,"C","5",0.549999999999999
"13319","E","42","2",7,"C","6",NA
"13320","E","42","2",7,"C","7",2.17666666666667
"13321","E","42","2",8,"C","1",-0.03
"13322","E","42","2",8,"C","4",0.493333333333332
"13323","E","42","2",8,"C","5",0.549999999999999
"13324","E","42","2",8,"C","6",NA
"13325","E","42","2",8,"C","7",2.42666666666667
"13326","E","42","2",9,"B","1",-0.02
"13327","E","42","2",9,"B","4",0.0833333333333321
"13328","E","42","2",9,"B","5",0.0999999999999996
"13329","E","42","2",9,"B","6",NA
"13330","E","42","2",9,"B","7",0.916666666666668
"13331","E","42","2",10,"A","1",-0.01
"13332","E","42","2",10,"A","4",-0.476666666666668
"13333","E","42","2",10,"A","5",-0.510000000000002
"13334","E","42","2",10,"A","6",NA
"13335","E","42","2",10,"A","7",-0.823333333333334
"13336","E","42","2",11,"A","1",-0.02
"13337","E","42","2",11,"A","4",-0.516666666666667
"13338","E","42","2",11,"A","5",-0.550000000000001
"13339","E","42","2",11,"A","6",NA
"13340","E","42","2",11,"A","7",-0.893333333333334
"13341","E","42","2",12,"B","1",-0.01
"13342","E","42","2",12,"B","4",0.00333333333333208
"13343","E","42","2",12,"B","5",0.0199999999999996
"13344","E","42","2",12,"B","6",NA
"13345","E","42","2",12,"B","7",0.736666666666668
"13346","E","42","2",13,"A","1",-0.02
"13347","E","42","2",13,"A","4",-0.566666666666668
"13348","E","42","2",13,"A","5",-0.610000000000001
"13349","E","42","2",13,"A","6",NA
"13350","E","42","2",13,"A","7",-1.05333333333333
"13351","E","42","2",14,"A","1",-0.01
"13352","E","42","2",14,"A","4",-0.576666666666668
"13353","E","42","2",14,"A","5",-0.600000000000001
"13354","E","42","2",14,"A","6",NA
"13355","E","42","2",14,"A","7",-1.13333333333333
"13356","E","42","3",2,"B","1",-0.0233333333333332
"13357","E","42","3",2,"B","4",-0.0833333333333321
"13358","E","42","3",2,"B","5",-0.0933333333333319
"13359","E","42","3",2,"B","6",0.0566666666666684
"13360","E","42","3",2,"B","7",0.0599999999999987
"13361","E","42","3",3,"C","1",-0.0233333333333332
"13362","E","42","3",3,"C","4",0.576666666666666
"13363","E","42","3",3,"C","5",0.636666666666667
"13364","E","42","3",3,"C","6",1.96666666666667
"13365","E","42","3",3,"C","7",2.02
"13366","E","42","3",4,"A","1",-0.0233333333333332
"13367","E","42","3",4,"A","4",-0.463333333333333
"13368","E","42","3",4,"A","5",-0.493333333333332
"13369","E","42","3",4,"A","6",-0.953333333333333
"13370","E","42","3",4,"A","7",-0.989999999999998
"13371","E","42","3",5,"C","1",-0.0233333333333332
"13372","E","42","3",5,"C","4",0.356666666666667
"13373","E","42","3",5,"C","5",0.416666666666668
"13374","E","42","3",5,"C","6",2.05666666666667
"13375","E","42","3",5,"C","7",2.13
"13376","E","42","3",6,"A","1",-0.0233333333333332
"13377","E","42","3",6,"A","4",-0.503333333333334
"13378","E","42","3",6,"A","5",-0.533333333333333
"13379","E","42","3",6,"A","6",-1.00333333333333
"13380","E","42","3",6,"A","7",-1.04
"13381","E","42","3",7,"A","1",-0.0233333333333332
"13382","E","42","3",7,"A","4",-0.473333333333333
"13383","E","42","3",7,"A","5",-0.503333333333332
"13384","E","42","3",7,"A","6",-1.02333333333333
"13385","E","42","3",7,"A","7",-1.06
"13386","E","42","3",8,"B","1",-0.0133333333333333
"13387","E","42","3",8,"B","4",-0.0633333333333326
"13388","E","42","3",8,"B","5",-0.0533333333333328
"13389","E","42","3",8,"B","6",0.176666666666666
"13390","E","42","3",8,"B","7",0.18
"13391","E","42","3",9,"A","1",-0.0233333333333332
"13392","E","42","3",9,"A","4",-0.523333333333333
"13393","E","42","3",9,"A","5",-0.553333333333333
"13394","E","42","3",9,"A","6",-1.09333333333333
"13395","E","42","3",9,"A","7",-1.12
"13396","E","42","3",10,"C","1",-0.0133333333333333
"13397","E","42","3",10,"C","4",0.336666666666668
"13398","E","42","3",10,"C","5",0.396666666666668
"13399","E","42","3",10,"C","6",1.68666666666667
"13400","E","42","3",10,"C","7",1.75
"13401","E","42","3",11,"C","1",-0.0133333333333333
"13402","E","42","3",11,"C","4",0.346666666666668
"13403","E","42","3",11,"C","5",0.386666666666667
"13404","E","42","3",11,"C","6",1.52666666666667
"13405","E","42","3",11,"C","7",1.58
"13406","E","42","3",13,"B","1",-0.0133333333333333
"13407","E","42","3",13,"B","4",-0.203333333333333
"13408","E","42","3",13,"B","5",-0.203333333333333
"13409","E","42","3",13,"B","6",0.0566666666666684
"13410","E","42","3",13,"B","7",0.0700000000000003
"13411","E","42","3",14,"B","1",-0.0133333333333333
"13412","E","42","3",14,"B","4",-0.143333333333333
"13413","E","42","3",14,"B","5",-0.133333333333333
"13414","E","42","3",14,"B","6",0.0966666666666676
"13415","E","42","3",14,"B","7",0.109999999999999
"13416","E","42","4",2,"A","1",-0.0166666666666666
"13417","E","42","4",2,"A","4",-0.556666666666667
"13418","E","42","4",2,"A","5",-0.573333333333334
"13419","E","42","4",2,"A","6",-1.22333333333333
"13420","E","42","4",2,"A","7",-1.25666666666667
"13421","E","42","4",3,"C","1",-0.0166666666666666
"13422","E","42","4",3,"C","4",0.363333333333333
"13423","E","42","4",3,"C","5",0.416666666666666
"13424","E","42","4",3,"C","6",1.65666666666667
"13425","E","42","4",3,"C","7",1.72333333333333
"13426","E","42","4",4,"C","1",-0.0166666666666666
"13427","E","42","4",4,"C","4",0.343333333333332
"13428","E","42","4",4,"C","5",0.386666666666667
"13429","E","42","4",4,"C","6",1.43666666666667
"13430","E","42","4",4,"C","7",1.48333333333333
"13431","E","42","4",6,"B","1",-0.0166666666666666
"13432","E","42","4",6,"B","4",-0.0666666666666682
"13433","E","42","4",6,"B","5",-0.0633333333333326
"13434","E","42","4",6,"B","6",0.206666666666667
"13435","E","42","4",6,"B","7",0.213333333333335
"13436","E","42","4",7,"A","1",-0.0166666666666666
"13437","E","42","4",7,"A","4",-0.516666666666667
"13438","E","42","4",7,"A","5",-0.533333333333333
"13439","E","42","4",7,"A","6",-1.14333333333333
"13440","E","42","4",7,"A","7",-1.17666666666667
"13441","E","42","4",8,"B","1",-0.00666666666666671
"13442","E","42","4",8,"B","4",-0.176666666666668
"13443","E","42","4",8,"B","5",-0.173333333333334
"13444","E","42","4",8,"B","6",-0.0633333333333326
"13445","E","42","4",8,"B","7",-0.0566666666666684
"13446","E","42","4",9,"C","1",-0.00666666666666671
"13447","E","42","4",9,"C","4",0.233333333333333
"13448","E","42","4",9,"C","5",0.286666666666667
"13449","E","42","4",9,"C","6",1.69666666666667
"13450","E","42","4",9,"C","7",1.77333333333333
"13451","E","42","4",10,"A","1",-0.0166666666666666
"13452","E","42","4",10,"A","4",-0.446666666666667
"13453","E","42","4",10,"A","5",-0.463333333333333
"13454","E","42","4",10,"A","6",-0.933333333333334
"13455","E","42","4",10,"A","7",-0.956666666666667
"13456","E","42","4",12,"B","1",-0.00666666666666671
"13457","E","42","4",12,"B","4",-0.0366666666666671
"13458","E","42","4",12,"B","5",-0.0233333333333334
"13459","E","42","4",12,"B","6",0.396666666666665
"13460","E","42","4",12,"B","7",0.413333333333334
"13461","E","42","4",13,"C","1",-0.00666666666666671
"13462","E","42","4",13,"C","4",0.533333333333333
"13463","E","42","4",13,"C","5",0.616666666666667
"13464","E","42","4",13,"C","6",2.07666666666666
"13465","E","42","4",13,"C","7",2.14333333333333
"13466","E","42","4",14,"B","1",-0.00666666666666671
"13467","E","42","4",14,"B","4",-0.076666666666668
"13468","E","42","4",14,"B","5",-0.0733333333333341
"13469","E","42","4",14,"B","6",0.0666666666666664
"13470","E","42","4",14,"B","7",0.0733333333333341
"13471","E","42","4",15,"A","1",-0.0166666666666666
"13472","E","42","4",15,"A","4",-0.526666666666667
"13473","E","42","4",15,"A","5",-0.543333333333333
"13474","E","42","4",15,"A","6",-1.12333333333333
"13475","E","42","4",15,"A","7",-1.14666666666667
"13476","E","43","1",2,"B","1",-0.00666666666666671
"13477","E","43","1",2,"B","4",0.43
"13478","E","43","1",2,"B","5",0.466666666666665
"13479","E","43","1",2,"B","6",1.24
"13480","E","43","1",2,"B","7",1.27666666666666
"13481","E","43","1",3,"A","1",-0.0166666666666666
"13482","E","43","1",3,"A","4",0.0299999999999994
"13483","E","43","1",3,"A","5",0.0366666666666653
"13484","E","43","1",3,"A","6",0.5
"13485","E","43","1",3,"A","7",0.516666666666666
"13486","E","43","1",4,"B","1",-0.00666666666666671
"13487","E","43","1",4,"B","4",0.4
"13488","E","43","1",4,"B","5",0.426666666666666
"13489","E","43","1",4,"B","6",1.1
"13490","E","43","1",4,"B","7",1.12666666666667
"13491","E","43","1",5,"C","1",-0.00666666666666671
"13492","E","43","1",5,"C","4",1.11
"13493","E","43","1",5,"C","5",1.20666666666667
"13494","E","43","1",5,"C","6",2.94
"13495","E","43","1",5,"C","7",2.99666666666667
"13496","E","43","1",6,"B","1",-0.00666666666666671
"13497","E","43","1",6,"B","4",0.35
"13498","E","43","1",6,"B","5",0.376666666666665
"13499","E","43","1",6,"B","6",1.11
"13500","E","43","1",6,"B","7",1.14666666666666
"13501","E","43","1",8,"C","1",-0.00666666666666671
"13502","E","43","1",8,"C","4",0.970000000000001
"13503","E","43","1",8,"C","5",1.04666666666667
"13504","E","43","1",8,"C","6",2.55
"13505","E","43","1",8,"C","7",2.60666666666667
"13506","E","43","1",9,"A","1",-0.0166666666666666
"13507","E","43","1",9,"A","4",0.0199999999999996
"13508","E","43","1",9,"A","5",0.0366666666666653
"13509","E","43","1",9,"A","6",0.509999999999998
"13510","E","43","1",9,"A","7",0.536666666666665
"13511","E","43","1",10,"C","1",-0.00666666666666671
"13512","E","43","1",10,"C","4",0.879999999999999
"13513","E","43","1",10,"C","5",0.946666666666665
"13514","E","43","1",10,"C","6",2.37
"13515","E","43","1",10,"C","7",2.42666666666667
"13516","E","43","1",11,"A","1",-0.00666666666666671
"13517","E","43","1",11,"A","4",0.0299999999999994
"13518","E","43","1",11,"A","5",0.0466666666666651
"13519","E","43","1",11,"A","6",0.5
"13520","E","43","1",11,"A","7",0.526666666666664
"13521","E","43","2",2,"A","1",-0.0133333333333333
"13522","E","43","2",2,"A","4",-0.18
"13523","E","43","2",2,"A","5",-0.199999999999999
"13524","E","43","2",2,"A","6",NA
"13525","E","43","2",2,"A","7",-0.273333333333337
"13526","E","43","2",3,"B","1",-0.0033333333333333
"13527","E","43","2",3,"B","4",0.24
"13528","E","43","2",3,"B","5",0.26
"13529","E","43","2",3,"B","6",NA
"13530","E","43","2",3,"B","7",0.706666666666663
"13531","E","43","2",4,"B","1",-0.0033333333333333
"13532","E","43","2",4,"B","4",0.18
"13533","E","43","2",4,"B","5",0.199999999999999
"13534","E","43","2",4,"B","6",NA
"13535","E","43","2",4,"B","7",0.676666666666666
"13536","E","43","2",5,"A","1",-0.0133333333333333
"13537","E","43","2",5,"A","4",-0.280000000000001
"13538","E","43","2",5,"A","5",-0.300000000000001
"13539","E","43","2",5,"A","6",NA
"13540","E","43","2",5,"A","7",-0.443333333333335
"13541","E","43","2",6,"C","1",-0.0133333333333333
"13542","E","43","2",6,"C","4",0.609999999999999
"13543","E","43","2",6,"C","5",0.66
"13544","E","43","2",6,"C","6",NA
"13545","E","43","2",6,"C","7",1.96666666666667
"13546","E","43","2",7,"C","1",-0.0133333333333333
"13547","E","43","2",7,"C","4",0.639999999999999
"13548","E","43","2",7,"C","5",0.699999999999999
"13549","E","43","2",7,"C","6",NA
"13550","E","43","2",7,"C","7",1.94666666666667
"13551","E","43","2",8,"C","1",-0.0133333333333333
"13552","E","43","2",8,"C","4",0.69
"13553","E","43","2",8,"C","5",0.76
"13554","E","43","2",8,"C","6",NA
"13555","E","43","2",8,"C","7",2.08666666666666
"13556","E","43","2",9,"A","1",-0.0133333333333333
"13557","E","43","2",9,"A","4",-0.200000000000001
"13558","E","43","2",9,"A","5",-0.220000000000001
"13559","E","43","2",9,"A","6",NA
"13560","E","43","2",9,"A","7",-0.323333333333334
"13561","E","43","2",11,"A","1",-0.0133333333333333
"13562","E","43","2",11,"A","4",-0.300000000000001
"13563","E","43","2",11,"A","5",-0.32
"13564","E","43","2",11,"A","6",NA
"13565","E","43","2",11,"A","7",-0.473333333333336
"13566","E","43","2",12,"B","1",-0.0033333333333333
"13567","E","43","2",12,"B","4",0.18
"13568","E","43","2",12,"B","5",0.199999999999999
"13569","E","43","2",12,"B","6",NA
"13570","E","43","2",12,"B","7",0.696666666666665
"13571","E","43","2",13,"C","1",-0.0033333333333333
"13572","E","43","2",13,"C","4",0.74
"13573","E","43","2",13,"C","5",0.800000000000001
"13574","E","43","2",13,"C","6",NA
"13575","E","43","2",13,"C","7",1.96666666666667
"13576","E","43","2",14,"B","1",-0.0033333333333333
"13577","E","43","2",14,"B","4",0.209999999999999
"13578","E","43","2",14,"B","5",0.23
"13579","E","43","2",14,"B","6",NA
"13580","E","43","2",14,"B","7",0.846666666666664
"13581","E","43","3",2,"A","1",-0.0099999999999999
"13582","E","43","3",2,"A","4",-0.223333333333333
"13583","E","43","3",2,"A","5",-0.226666666666667
"13584","E","43","3",2,"A","6",-0.283333333333331
"13585","E","43","3",2,"A","7",-0.286666666666665
"13586","E","43","3",3,"A","1",0
"13587","E","43","3",3,"A","4",-0.323333333333332
"13588","E","43","3",3,"A","5",-0.336666666666666
"13589","E","43","3",3,"A","6",-0.523333333333333
"13590","E","43","3",3,"A","7",-0.536666666666665
"13591","E","43","3",5,"C","1",-0.0099999999999999
"13592","E","43","3",5,"C","4",0.486666666666668
"13593","E","43","3",5,"C","5",0.543333333333333
"13594","E","43","3",5,"C","6",1.64666666666667
"13595","E","43","3",5,"C","7",1.67333333333334
"13596","E","43","3",6,"B","1",-0.0099999999999999
"13597","E","43","3",6,"B","4",0.106666666666667
"13598","E","43","3",6,"B","5",0.123333333333333
"13599","E","43","3",6,"B","6",0.776666666666667
"13600","E","43","3",6,"B","7",0.803333333333335
"13601","E","43","3",7,"C","1",-0.0099999999999999
"13602","E","43","3",7,"C","4",0.466666666666667
"13603","E","43","3",7,"C","5",0.503333333333334
"13604","E","43","3",7,"C","6",1.48666666666667
"13605","E","43","3",7,"C","7",1.51333333333334
"13606","E","43","3",8,"B","1",0
"13607","E","43","3",8,"B","4",0.346666666666668
"13608","E","43","3",8,"B","5",0.373333333333333
"13609","E","43","3",8,"B","6",1.08666666666667
"13610","E","43","3",8,"B","7",1.10333333333334
"13611","E","43","3",9,"C","1",-0.0099999999999999
"13612","E","43","3",9,"C","4",0.456666666666667
"13613","E","43","3",9,"C","5",0.493333333333334
"13614","E","43","3",9,"C","6",1.46666666666667
"13615","E","43","3",9,"C","7",1.48333333333333
"13616","E","43","3",10,"B","1",-0.0099999999999999
"13617","E","43","3",10,"B","4",0.256666666666668
"13618","E","43","3",10,"B","5",0.273333333333333
"13619","E","43","3",10,"B","6",0.876666666666669
"13620","E","43","3",10,"B","7",0.893333333333334
"13621","E","43","3",11,"C","1",-0.0099999999999999
"13622","E","43","3",11,"C","4",0.396666666666667
